RawFileName,RetentionTime,MS2 Scan Number,MS2 Injection Time,Sum SN,Ion Flux,Quant SN,Quant Ion Flux,Max IT Percent,Estimted Carrier Ratio,TMT126,TMT127n,TMT127c,TMT128n,TMT128c,TMT129n,TMT129c,TMT130n,TMT130c,TMT131n,TMT131c,TMT132n,TMT132c,TMT133n,TMT133c,TMT134n,TMT126_ppmerror,TMT127n_ppmerror,TMT127c_ppmerror,TMT128n_ppmerror,TMT128c_ppmerror,TMT129n_ppmerror,TMT129c_ppmerror,TMT130n_ppmerror,TMT130c_ppmerror,TMT131n_ppmerror,TMT131c_ppmerror,TMT132n_ppmerror,TMT132c_ppmerror,TMT133n_ppmerror,TMT133c_ppmerror,TMT134n_ppmerror
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,3.82110809095,780,300,2.8652719847978,0.00955090661599266,0,0,1,∞,2.8652719847978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.949546653688854,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,3.85590697788333,787,300,1.93917800305851,0.00646392667686168,0,0,1,NaN,0,0,0,0,0,0,0,0,0,0,0,1.93917800305851,0,0,0,0,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,10.5498785709798,-1000000,-1000000,-1000000,-1000000
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,3.9239930187,802,300,18.233532700873,0.0607784423362435,0,0,1,∞,18.233532700873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.01443552443469,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,3.97509796906667,812,300,2.49222102104937,0.00830740340349791,2.49222102104937,0.00830740340349791,1,0,0,0,0,0,0,0,0,2.49222102104937,0,0,0,0,0,0,0,0,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-3.85661472875467,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,3.99254112721667,816,300,2.21533812028552,0.00738446040095172,2.21533812028552,0.00738446040095172,1,0,0,2.21533812028552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1000000,-0.520557763381448,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,3.99795338026667,817,300,1.78491932666543,0.00594973108888477,0,0,1,NaN,0,0,0,0,0,0,0,0,0,0,1.78491932666543,0,0,0,0,0,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-3.0195402303843,-1000000,-1000000,-1000000,-1000000,-1000000
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,4.22227360268333,863,300,1.9103553214403,0.00636785107146767,1.9103553214403,0.00636785107146767,1,0,0,0,0,0,0,1.9103553214403,0,0,0,0,0,0,0,0,0,0,-1000000,-1000000,-1000000,-1000000,-1000000,-13.5988087651559,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,4.31480131813333,882,300,1776.19699888471,5.92065666294902,1463.51642213888,4.87838807379626,1,1.70920160247389,312.680576745828,490.918873901958,0,13.9480599094931,130.350436907032,74.7241375573006,158.680095524436,205.431573159693,183.565212788859,205.898032390108,0,0,0,0,0,0,-1.59100949898847,-1.84088810946957,-1000000,-1.21593079446099,-1.95270679904333,-1.42783865797346,-1.91481820015982,-1.62879452622626,-2.35418977694967,-2.06701399341153,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,4.32040773201667,883,300,404.76451710956,1.34921505703187,301.415119329977,1.00471706443326,1,2.74304482162197,103.349397779583,135.757073660741,0,6.87940890208262,21.7800484820464,15.248303201505,24.4132193314996,37.0398977043588,29.3234755450095,30.9736925027348,0,0,0,0,0,0,-1.89345666002149,-2.08094817239468,-1000000,-0.858660519859433,-1.95270679904333,-2.25499196622858,-1.91481820015982,-1.86330191596609,-2.23694177623091,-1.95065742156877,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,4.41917047786667,903,300,3.41527430444324,0.0113842476814775,0,0,1,∞,3.41527430444324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.562689151476221,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000
